"kb_type_name","kb_title","kb_content"
"图文知识","办理不作价设备的解除监管手续的审查标准是什么","（一）不作价设备手册设立：<br>
1.进口不作价设备的企业需设有独立专门从事加工贸易（即不从事内销产品加工生产）的工厂或车间，并且不作价设备仅限在该工厂或车间使用；<br>
2.对未设有独立专门从事加工贸易的工厂或车间、以现有加工生产能力为基础开展加工贸易的项目，使用不作价设备的加工生产企业，在加工贸易合同（协议）期限内，其每年加工产品必须是70％以上属出口产品；<br>
3.不作价进口设备由外商以免费向经营单位提供，不需经营单位付汇进口、也不需用加工费或差价方式偿还，上述内容应在加工贸易合同（协议）中列明；<br>
4.申报免税进口的不作价设备是否属于《外商投资项目不予免税的进口商品目录》所列商品、《进口不予免税的重大技术装备和产品目录》所列商品、国务院规定一律停止减免税的20种商品，如属于则不得备案；<br>
5.除《外商投资项目不予免税的进口商品目录》、《国内投资项目不予免税的进口商品目录》所列商品外，按照合同随设备进口的技术及配套件、备件征收进口环节增值税，免征关税。<br>
（二）不作价设备结转：<br>
1.迁出企业在不作价设备结转进口报关单备注栏中应注明不作价设备的原进口报关单号和原进口日期；<br>
2.不作价设备在迁出、迁入企业之间的转出、转入视同原企业不作价设备进行监管。结转的不作价设备的监管期限应该连续计算。<br>
（三）不作价设备解除监管：<br>
核查确认不作价设备是否已满5年；对于不留在原企业使用的设备，核查是否提交对应的机电产品进口批件和检验检疫证书。<br>
（四）不作价设备手册核销：<br>
1.企业提交的申请资料是否齐备；<br>
2.审核企业手册的核销情况，如有未报核或已核销未结案的手册，不予办理核销手续；<br>
3.涉嫌走私、违规，已被海关立案调查、侦查，案件未审结的，不予同意办理核销手续；<br>
4.对于解除监管的设备，核查是否提供对应的解除监管证明材料；<br>
5.对于未解除监管的设备，核查是否已经办结结转、退运、放弃或者内销征税手续，并提供相关证明材料。"
"图文知识","办理不作价设备的解除监管手续的通办范围是什么","关区"
"图文知识","办理不作价设备的解除监管手续的办理地点是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","办理不作价设备的解除监管手续的办理时间是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12361海关服务热线"
"图文知识","办理不作价设备的解除监管手续业务的咨询电话是什么","各直属海关咨询电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","办理不作价设备的解除监管手续业务的监督电话是什么","各直属海关监督电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","办理不作价设备的解除监管手续业务的收费标准是什么","该业务不需要收费"
"图文知识","跨境电子商务业务办理是什么事项类型","其他事项"
"图文知识","跨境电子商务业务办理的设定依据是什么","《财政部 海关总署 国家税务总局关于跨境电子商务零售进口税收政策的通知》（财关税〔2016〕18号）<br>
海关总署2016年第26号公告<br>
海关总署2016年第57号公告"
"图文知识","跨境电子商务业务办理的实施机构是什么","各直属海关、隶属海关负责跨境电子商务业务的部门"
"图文知识","跨境电子商务业务办理的法定办结时限是什么","无具体规定时限，视具体情况而定"
"图文知识","跨境电子商务业务办理的承诺办结时限是什么","无具体规定时限，视具体情况而定"
"图文知识","跨境电子商务业务办理的办理结果是什么","系统发送回执"
"图文知识","跨境电子商务业务办理的申请材料是什么","电子申报清单，电子订单，电子运单，电子支付单，退货申请单，修撤单申请、入库明细单"
"图文知识","跨境电子商务业务办理的办理形式是什么","网上办理"
"图文知识","跨境电子商务业务办理的办理流程是什么","（一）跨境电子商务零售进口商品申报前，电子商务企业或电子商务交易平台企业、支付企业、物流企业应当分别通过跨境电子商务通关服务平台如实向海关传输交易、支付、物流等电子信息。 进出境快件运营人、邮政企业可以受电子商务企业、支付企业委托，在书面承诺对传输数据真实性承担相应法律责任的前提下，向海关传输交易、支付等电子信息。<br>
（二）跨境电子商务零售出口商品申报前，电子商务企业或其代理人、物流企业应当分别通过服务平台如实向海关传输交易、收款、物流等电子信息<br>
（三）电子商务企业或其代理人应提交《中华人民共和国海关跨境电子商务零售进出口商品申报清单》，出口采取“清单核放、汇总申报”方式办理报关手续，进口采取“清单核放”方式办理报关手续。 《申报清单》与《中华人民共和国海关进（出）口货物报关单》具有同等法律效力<br>
（四）电子商务企业应当对购买跨境电子商务零售进口商品的个人（订购人）身份信息进行核实，并向海关提供由国家主管部门认证的身份有效信息。无法提供或者无法核实订购人身份信息的，订购人与支付人应当为同一人<br>
（五）跨境电子商务零售商品出口后，电子商务企业或其代理人应当于每月10日前（当月10日是法定节假日或者法定休息日的，顺延至其后的第一个工作日，第12月的清单汇总应当于当月最后一个工作日前完成），将上月（12月为当月）结关的《申报清单》依据清单表头同一收发货人、同一运输方式、同一运抵国、同一出境口岸，以及清单表体同一10位海关商品编码、同一申报计量单位、同一币制规则进行归并，汇总形成《中华人民共和国海关出口货物报关单》向海关申报<br>
（六）除特殊情况外，《申报清单》、《中华人民共和国海关进（出）口货物报关单》应当采取通关无纸化作业方式进行申报。 《申报清单》的修改或者撤销，参照海关《中华人民共和国海关进（出）口货物报关单》修改或者撤销有关规定办理<br>
（七）跨境电商商品查询：企业或其代理人可在中国电子口岸门户公告栏中下载安装进口统一版系统客户端软件后查询"
"图文知识","跨境电子商务业务办理的审查标准是什么","（一）是否为电子商务企业或电子商务交易平台企业、支付企业、物流企业及其代理人<br>
（二）电子商务企业、个人是否通过电子商务交易平台实现零售进出口商品交易，并根据海关要求传输相关交易电子数据"
"图文知识","跨境电子商务业务办理的通办范围是什么","关区"
"图文知识","跨境电子商务业务办理的办理地点是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","跨境电子商务业务办理的办理时间是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12361海关服务热线"
"图文知识","跨境电子商务业务办理业务的咨询电话是什么","各直属海关咨询电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","跨境电子商务业务办理业务的监督电话是什么","各直属海关监督电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","跨境电子商务业务办理业务的收费标准是什么","该业务不需要收费"
"图文知识","当事人查询报关单证档案是什么事项类型","其他事项"
"图文知识","当事人查询报关单证档案的设定依据是什么","《中华人民共和国海关统计条例》第十九条"
