"quest_type","quest_desc"
"1","第20华南国际印刷工业展览会"
"1","2013中国国际标签技术展览会"
"1","2013 州国际工业自动化技术及装备展览会"
"1","第十四届广州国际水展"
"1","第二届中国-东盟（泰国）商品贸易展览会"
"1","第十四届中国（广州）国际建筑装饰博览会"
"1","第一届中国品牌商品非洲展"
"1","2016 德国科隆国际五金博览会"
"1","2016 德国科隆亚太五金、家居及户外园艺产品博览会"
"1","2016 美国芝加哥家庭用品展"
"1","2016 中国国际标签技术展览会"
"1","第23届华南国际印刷工业展览会"
"1","2016中东（迪拜）国际纸制品、办公用品世界展览会"
"1","2016广州国际广告标识及LED展览会"
"1","2016 德国法兰克福春季国际消费品及礼品博览会"
"1","2016 美国拉斯维加斯国际鞋类展览会"
"1","2016 德国法兰克福国际文具及办公用品展览会"
"1","2016 德国法兰克福圣诞礼品展览会"
"1","2016 德国纽伦堡国际玩具展"
"1","2016 意大利加答国际鞋展"
"1","2015 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","第五届中国-东盟（泰国）商品贸易展览会"
"1","第四届中国品牌商品非洲展"
"1","第三十六届中国（上海）国际家具博览会"
"1","2015 巴西圣保罗国际文具、办公用品及电脑产品展览会"
"1","第十七届中国（广州）国际建筑装饰博览会"
"1","第二十届中国国际建筑贸易博览会（中国建博会（上海））"
"1","2017 德国纽伦堡国际玩具展"
"1","2017 德国法兰克福国际文具及办公用品展览会"
"1","2017 德国法兰克福圣诞礼品展览会"
"1","2017 意大利加答国际鞋展（1月）"
"1","2017 法兰克福国际家用及商用纺织品展览会"
"1","2016 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","第六届中国-东盟（泰国）商品贸易展览会"
"1","第三十八届中国（上海）国际家具博览会"
"1","2016 德国科隆国际体育、露营和户外家具及花园用品展览会"
"1","2016 美国亚特兰大国际家具配件及木工机械展"
"1","2016年广州国际汽车用品展览会(中贸雅森广州展)"
"1","第十八届中国（广州）国际建筑装饰博览会"
"1","第五届中国品牌商品非洲展"
"1","2016美国国际五金工具展览会"
"1","2016巴西国际建材五金及花园工具展览会"
"1","2016年土耳其春季国际家庭用品、礼品及家用电器展览会"
"1","第三十七届中国（广州）国际家具博览会 - 第二期"
"1","第二十一届中国国际建筑贸易博览会（中国建博会（上海））"
"1","第三十七届中国（广州）国际家具博览会 - 第一期"
"1","2016 广州国际工业自动化技术及装备展览会"
"1","第八届中国-东盟（泰国）商品贸易展览会"
"1","第二十届中国建博会（广州）"
"1","第27届广州国际汽车用品、零配件及售后服务展览会（CIAACE）"
"1","第四十一届中国（广州）国际家具博览会 - 第二期"
"1","2018 中国建博会（上海）"
"1","第四十一届中国（广州）国际家具博览会 - 第一期"
"1","第25届华南国际印刷工业展览会"
"1","2018 中国国际标签技术展览会"
"1","2017 德国杜塞尔多夫国际劳动安全及健康用品展览会"
"1","2017 美国安全及劳保用品展览会"
"1","第四十届中国（上海）国际家具博览会"
"1","第七届中国-东盟（泰国）商品贸易展览会"
"1","2017 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","2017美国拉斯维加斯国际家用纺织品及家居饰品展"
"1","2017 美国拉斯维加斯国际鞋类展览会-成品鞋、鞋材和制鞋工厂采购专区（8月）"
"1","2017美国拉斯维加斯国际大宗商品采购展"
"1","2017 巴西圣保罗国际文具、办公用品及电脑产品展览会"
"1","第十九届中国建博会（广州）"
"1","第25届广州国际汽车用品、零配件及售后服务展览会（CIAACE）"
"1","第六届中国品牌商品非洲展"
"1","2017 意大利加答国际鞋展（6月）"
"1","2017 美国纽约国际文具、纸制品及礼品展览会"
"1","2017 德国科隆国际家具生产、木工及室内装饰展览会"
"1","2017美国国际五金工具展览会"
"1","2017巴西国际建材五金及花园工具展览会"
"1","2017年土耳其春季国际家庭用品、礼品及家用电器展览会"
"1","第三十九届中国（广州）国际家具博览会 - 第二期"
"1","2017 中国建博会（上海）"
"1","第三十九届中国（广州）国际家具博览会 - 第一期"
"1","2017 美国芝加哥家庭用品展"
"1","2017中东（迪拜）国际纸制品、办公用品世界展览会"
"1","2017 俄罗斯莫斯科国际文具及办公设备展览会"
"1","2017 德国科隆亚太五金、家居及户外园艺产品博览会"
"1","2017 广州国际工业自动化技术及装备展览会"
"1","第24届华南国际印刷工业展览会"
"1","2017 中国国际标签技术展览会"
"1","2017 美国拉斯维加斯国际鞋类展览会-成品鞋、鞋材和制鞋工厂采购专区（2月）"
"1","2017 美国拉斯维加斯国际服装及面辅料展"
"1","2017广州国际广告标识及LED展览会"
"1","2017 德国法兰克福春季国际消费品及礼品博览会"
"1","2015 德国纽伦堡国际玩具展"
"1","2015 法兰克福家用纺织品展"
"1","2015 意大利加答国际鞋展"
"1","第四届中国-东盟（泰国）商品贸易展览会"
"1","2014 中国（福州）家具建材装饰品博览会"
"1","2014 印度尼西亚雅加达国际家庭用品及礼品展览会"
"1","2014 南非约翰内斯堡环球资源采购交易会"
"1","2014 土耳其国际家具配件、林产品和木材工艺展览会"
"1","2014 俄罗斯婴童少儿用品及玩具展"
"1","2014 时尚生活汇展 • 伊斯坦布尔"
"1","2014 俄罗斯国际鞋类、箱包及配件展"
"1","2014 中国（广州）国际家居饰品、家纺布艺展览会"
"1","第三十四届中国（广州）国际家具博览会"
"1","2014 土耳其国际家纺和家居饰品展览会"
"1","2014 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","2015 俄罗斯家用电器与家庭用品博览会"
"1","2014 德国科隆国际体育、露营和户外家具及花园用品展览会"
"1","第三届中国品牌商品非洲展"
"1","2014 美国亚特兰大国际家具配件及木工机械展"
"1","2014 美国拉斯维加斯国际服装及面辅料展"
"1","2015 美国纽约国际文具、纸制品及礼品展览会"
"1","2015 德国科隆国际家具生产、木工及室内装饰展览会"
"1","2015年土耳其春季国际家庭用品、礼品及家用电器展览会"
"1","2015年土耳其伊斯坦布尔国际文具及办公用品展览会"
"1","2015 中国广州国际家具生产设备及配料展览会"
"1","第三十五届中国（广州）国际家具博览会 - 第二期"
"1","第三十五届中国（广州）国际家具博览会 - 第一期"
"1","第22届华南国际印刷工业展览会"
"1","2015 中国国际标签技术展览会"
"1","2015 广州国际工业自动化技术及装备展览会"
"1","2015 美国芝加哥家庭用品展"
"1","2015 德国科隆亚太五金、家居及户外园艺产品博览会"
"1","2015 俄罗斯莫斯科国际文具及办公设备展览会"
"1","2015 中东（迪拜）国际纸制品、办公用品世界展览会"
"1","2015广州国际智能广告标识及LED展览会"
"1","2015 美国拉斯维加斯国际鞋类展览会"
"1","2015 美国拉斯维加斯国际服装及面辅料展"
"1","2015 德国法兰克福春季国际消费品及礼品博览会"
"1","2015 德国法兰克福国际文具及办公用品展览会"
"1","2015 德国法兰克福圣诞礼品展览会"
"1","2015 德国纽伦堡国际玩具展"
"1","2015 法兰克福家用纺织品展"
"1","交通银行-得利宝稳添利2441180750"
"1","2015 意大利加答国际鞋展"
"1","中国银行-中银基智通流动性增强系列2018年A18192期"
"1","民生银行-非凡资产管理九月增利第330期普通款"
"1","第四届中国-东盟（泰国）商品贸易展览会"
"1","中信银行-中信理财之慧赢成长1858期"
"1","2014 中国（福州）家具建材装饰品博览会"
"1","民生银行-非凡资产管理翠竹5W周四对公03款特1-34期"
"1","2014 印度尼西亚雅加达国际家庭用品及礼品展览会"
"1","中国银行-中银集富2018045-S-HQ期"
"1","2014 南非约翰内斯堡环球资源采购交易会"
"1","工商银行-工银财富专属SDCF1849"
"1","2014 土耳其国际家具配件、林产品和木材工艺展览会"
"1","交通银行-得利宝交银添利2164180125"
"1","2014 俄罗斯婴童少儿用品及玩具展"
"1","2014 时尚生活汇展 • 伊斯坦布尔"
"1","建设银行-乾元金宝理财产品2018第153期"
"1","农业银行-金钥匙安心得利2018年第5276期"
"1","2014 俄罗斯国际鞋类、箱包及配件展"
"1","中国银行-中银汇增A计划2018年第19期"
"1","2014 中国（广州）国际家居饰品、家纺布艺展览会"
"1","华夏银行-车盈86号111天A款"
"1","第三十四届中国（广州）国际家具博览会"
"1","中国银行-中银汇增A计划2018年第20期"
"1","2014 土耳其国际家纺和家居饰品展览会"
"1","交通银行-得利宝稳添利2441180728"
"1","2014 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
"1","交通银行-得利宝稳添利2441180749"
"1","2015 俄罗斯家用电器与家庭用品博览会"
"1","中国银行-中银基智通流动性增强系列2018年A18193期"
"1","2014 德国科隆国际体育、露营和户外家具及花园用品展览会"
"1","建设银行-乾元丝路2018年第51期潜力客户专享"
"1","第三届中国品牌商品非洲展"
"1","华夏银行-家和盈82号258天A款"
"1","2014 美国亚特兰大国际家具配件及木工机械展"
"1","交通银行-得利宝稳添利2441180713"
"1","2014 美国拉斯维加斯国际服装及面辅料展"
"1","北京银行-心喜2018年第11期GRB1803026号银行间保证收益"
"1","第八届中国-东盟（泰国）商品贸易展览会"
"1","交通银行-得利宝稳添利2441180708"
"1","第二十届中国建博会（广州）"
"1","建设银行-乾元特享型2018年第40期"
"1","第27届广州国际汽车用品、零配件及售后服务展览会（CIAACE）"
"1","中国银行-中银汇增B计划2018年第9期"
"1","第四十一届中国（广州）国际家具博览会 - 第二期"
"1","民生银行-非凡资产管理翠竹5W周四高端03款47期"
"1","2018 中国建博会（上海）"
"1","招商银行-招银进宝之鼎鼎成金316895号长沙分行销售"
"1","招商银行-高净值专享招银进宝之鼎鼎成金316993号苏州分行销售"
"1","第四十一届中国（广州）国际家具博览会 - 第一期"
"1","交通银行-得利宝稳添利2441180761"
"1","第25届华南国际印刷工业展览会"
"1","农业银行-金钥匙安心得利2018年第5275期"
"1","2018 中国国际标签技术展览会"
"1","华夏银行-增薪盈44号100天A款"
"1","2017 德国杜塞尔多夫国际劳动安全及健康用品展览会"
"1","2017 美国安全及劳保用品展览会"
"1","招商银行-私人增利系列9000153号"
"1","中国银行-中银基智通流动性增强系列2018年A18196期"
"1","第四十届中国（上海）国际家具博览会"
"1","北京银行-心喜系列2018年第9期GRF1803031号人民币券商定向资产管理计划非保本"
"1","第七届中国-东盟（泰国）商品贸易展览会"
"1","工商银行-工银财富专属SDCF1845"
"1","2017 土耳其秋季国际家庭用品、礼品、家纺及家用电器展览会"
